unique_key,path,ref,oem,description,updated_at
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles|611-05107A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles,2,611-05107A,"7"" FRONT AXLE ASSEMBLY | (Includes Height Adjustment Lever) This part replaces 911-05107A.",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles|712-04217,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles,3,712-04217,FLANGE LOCK NUT,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles|720-04131A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Axles,4,720-04131A,HEIGHT ADJUSTMENT KNOB,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade|942-0741A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade,1,942-0741A,"21"" BLADE (MULCH)",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade|490-100-F084,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade,,490-100-F084,"GENUINE FACTORY PARTS® 21"" Walk Mulching, Bagging & Side Discharging Blade (Bow Tie) 742-0741A | Retail Packaged Part",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade|942-0741-X,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade,,942-0741-X,"21"" BLADE (MULCH) (XTREME)",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter|710-1044,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter,1,710-1044,SCREW 3/8-24 X 1.50 GR8,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter|736-0524B-1,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter,2,736-0524B-1,BLADE BELL SUPPORT This part replaces 736-0524B.,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter|748-0376E,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter,3,748-0376E,BLADE ADAPTER-W/STAR,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter|OEM-753-0588,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Blade Adapter,3,OEM-753-0588,BLADE ADAPTER KIT | Retail Packaged Part,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Cable|946-04661A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Cable,1,946-04661A,"CONTROL CABLE 37.58""",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Control Bail|747-05214D,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Control Bail,1,747-05214D,OPERATOR BAIL,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|631-08159,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1,631-08159,REAR DOOR & BAFFLE ASSEMBLY | (Incl.1-1.7),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|712-06081,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1.1,712-06081,SQUARE NUT 1/4-20,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|731-07203,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1.3,731-07203,TRAILSHIELD,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|732-05061B,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1.5,732-05061B,TORSION SPRING (RH),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|732-05062B,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1.6,732-05062B,TORSION SPRING (LH),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|747-05183,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,1.7,747-05183,REAR DOOR PIVOT ROD,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck|787-01876B,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck,2,787-01876B,"21"" DECK (2N1) | *CHOOSE COLOR WHEN ORDERING*",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck Hardware|710-04683C,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck Hardware,1,710-04683C,SCREW 3/8-16 X 1 | (Engine Bolts),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck Hardware|710-04995A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Deck Hardware,2,710-04995A,SCREW 5/16-14 X .750,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Front Cover|731-11699,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Front Cover,1,731-11699,FRONT AXLE COVER,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Grassbag|964-04117C,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Grassbag,1,964-04117C,"21"" GRASSBAG (TROY WHITE) This part replaces 964-04117B.",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Grassbag|647-04271,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Grassbag,2,647-04271,GRASSBAG FRAME ASSEMBLY | *CHOOSE COLOR WHEN ORDERING*,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|710-04998,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,1,710-04998,SCREW 5/16-18 x 1.00 GR5,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|710-1205,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,2,710-1205,EYEBOLT 1/4-20,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|712-04064,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,3,712-04064,FLANGE LOCK NUT,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|720-0279,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,4,720-0279,HANDLE KNOB,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|720-04124,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,5,720-04124,WING KNOB 5/16-18,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|720-05066A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,6,720-05066A,WING KNOB 1/4-20,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|725-0157,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,7,725-0157,"7"" CABLE TIE",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware|738-04419A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handle Hardware,8,738-04419A,SHOULDER SCREW,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handles|749-05084B,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handles,1,749-05084B,UPPER HANDLE | *CHOOSE COLOR WHEN ORDERING*,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handles|749-07298,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Handles,2,749-07298,LOWER HANDLE | *CHOOSE COLOR WHEN ORDERING*,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Height Adjustment Knob|720-04131A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Height Adjustment Knob,1,720-04131A,HEIGHT ADJUSTMENT KNOB,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Label Map|777D36881,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Label Map,,777D36881,LABEL-ENGINE XCT TB120B 550EX,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|687-06029,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,1,687-06029,"21"" MULCH PLUG (HINGED)",2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|732-1014C,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,1,732-1014C,TORSION SPRING | (Not Shown),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|747-0710A,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,1,747-0710A,HINGE PIN | (Not Shown),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|787-01779,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,1,787-01779,CHUTE DEFLECTOR BRACKET | (Not Shown),2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|710-05073,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,2,710-05073,SCREW 1/4-20 x .50,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute|731-07486,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Side Discharge Chute,3,731-07486,SIDE DISCHARGE CHUTE,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Wheels (7x2)|634-04642,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Wheels (7x2),1,634-04642,Wheels - Front This part replaces 634-05272.,2026-06-05T15:41:00.229783+00:00
MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Wheels (8x2) (Idle)|634-05275,MTD Merged Data Staging - Troy-Bilt - 11-Push Walk-Behind Mowers - 2024 Models - 11A-A2BM766 TB120B (2024) - Wheels (8x2) (Idle),1,634-05275,WHEEL ASSEMBLY 8 x 2 GRAY,2026-06-05T15:41:00.229783+00:00
